"","ID","i011","i015","i017","i018","i019","i020","i021","i022","i023","i024","i025","i026"
"435","065546338002",1,0,1,0,0,0,0,2,0,1,1,3
"436","065546336002",1,0,0,0,0,0,0,5,0,1,2,3
"437","065546321001",0,0,1,2,0,0,0,2,0,1,1,3
"438","065546319001",1,0,1,0,0,0,0,6,1,0,2,3
"439","065546312002",1,0,1,0,0,0,0,5,1,0,4,3
"440","065546305001",1,0,0,0,0,0,0,2,0,0,4,3
"441","065546323001",1,0,1,2,1,1,2,6,0,0,2,3
"442","065546315001",1,0,1,0,0,1,2,5,0,1,1,3
"443","065546325002",0,0,1,0,0,0,0,6,0,0,4,3
"444","065546326001",2,0,1,2,0,1,2,6,0,0,2,2
"445","065546330002",1,0,1,0,0,0,0,5,0,0,4,3
"446","065546307002",1,1,1,0,1,0,0,5,1,0,1,3
"447","065546301001",0,1,1,2,0,1,2,4,0,0,2,3
"448","065546337001",1,0,1,0,1,1,2,2,0,0,1,3
"449","065546327001",2,0,1,0,0,1,2,6,0,0,5,3
"450","065546318001",0,0,1,0,0,0,0,5,0,0,2,3
"451","065546310002",5,1,1,2,0,1,2,2,0,0,2,3
"452","065546316001",1,0,1,0,0,0,0,6,0,0,2,3
"453","065546302001",0,0,1,0,0,0,0,4,0,1,3,3
"454","065546306001",0,0,1,2,0,1,2,6,0,1,1,3
"455","065546328002",3,0,1,2,0,0,0,4,0,0,1,3
"456","065546322001",1,0,1,0,0,0,0,5,0,0,4,3
"457","065546335001",1,0,1,0,0,0,0,6,0,1,1,3
"458","065546313002",2,0,1,2,0,1,2,5,0,0,3,3
"459","065546131001",1,0,0,2,0,0,0,5,0,0,1,3
"460","065546122002",1,0,1,0,0,0,0,6,0,0,3,3
"461","065546107002",2,0,0,2,0,0,0,4,0,0,3,3
"462","065546106001",1,0,1,0,1,0,0,6,1,0,1,3
"463","065546121002",0,0,1,0,0,0,0,6,1,0,3,3
"464","065546101001",1,0,0,0,0,0,0,6,0,0,4,3
"465","065546128001",0,0,0,0,0,1,2,5,1,0,2,3
"466","065546115002",0,0,1,0,0,0,0,6,0,0,1,3
"467","065546114001",0,0,0,0,0,0,0,5,0,0,5,3
"468","065546109001",2,0,0,0,0,0,0,4,1,1,3,3
"469","065546130001",0,0,0,0,0,0,0,2,0,0,2,3
"470","065546111001",0,0,0,2,0,1,2,5,0,0,1,3
"471","065546132001",0,0,0,2,0,0,0,5,0,1,2,1
"472","065546119002",1,0,0,0,0,0,0,6,0,0,2,3
"473","065546124002",2,0,1,0,0,0,0,2,0,0,1,3
"474","065546112002",1,0,1,0,0,0,0,5,0,0,1,3
"475","065546125001",1,0,1,0,0,0,0,6,0,0,4,3
"476","065546105002",1,0,0,0,0,0,0,6,0,0,4,3
"477","065546123001",1,0,0,0,0,0,0,6,0,0,2,3
"478","065546129001",0,1,0,2,1,1,2,4,0,1,1,3
"479","065546118001",2,0,0,0,0,0,0,6,0,0,4,4
"480","065546113001",0,0,0,0,0,0,0,6,1,0,2,3
"481","065546110001",0,0,1,0,0,0,0,1,0,0,4,3
"482","065546108001",0,0,0,0,0,0,0,6,0,0,3,3
"483","065546103001",2,0,0,0,0,0,0,5,0,0,6,6
"484","065546126001",1,0,0,0,1,0,0,6,0,0,1,3
"485","065546127001",1,0,0,2,0,0,0,4,0,1,1,3
"486","065546102001",1,0,0,0,0,0,0,6,0,0,3,3
"487","065546133001",1,0,1,2,0,0,0,2,0,1,3,3
"488","065546116002",1,0,0,2,0,0,0,6,1,0,2,3
"489","065546104002",1,0,0,0,0,0,0,6,0,0,4,3
"490","065546117002",1,0,0,2,1,1,2,4,0,0,6,6
"491","065546205002",1,0,0,0,0,0,0,6,1,0,4,3
"492","065546208002",0,0,0,0,0,0,0,6,0,0,4,3
"493","065546214002",0,0,0,0,0,0,0,5,0,0,6,6
"494","065546217001",2,0,0,0,0,0,0,6,0,0,3,3
"495","065546215001",0,0,1,0,0,1,2,6,0,0,3,3
"496","065546230002",1,0,1,2,0,0,0,6,1,0,3,3
"497","065546210002",0,0,1,0,0,0,0,6,1,0,4,3
"498","065546202001",1,0,0,0,1,0,0,6,0,0,3,3
"499","065546229001",2,1,1,2,1,1,2,5,0,1,3,3
"500","065546211001",1,0,0,0,0,0,0,6,0,0,3,3
"501","065546204001",0,0,0,0,0,0,0,6,0,0,3,3
"502","065546209001",0,1,1,2,0,0,0,6,0,0,3,3
"503","065546212001",2,1,1,0,0,1,0,5,0,0,4,3
"504","065546203002",1,0,1,2,0,0,0,6,0,0,3,3
"505","065546223002",1,0,1,0,0,0,0,5,0,0,3,3
"506","065546201002",2,0,1,0,0,0,0,6,0,0,3,3
"507","065546224002",1,0,0,0,0,0,0,6,1,0,4,3
"508","065546220001",2,0,1,2,0,0,0,6,0,0,2,3
"509","065546216001",1,0,1,0,0,0,0,5,0,0,6,6
"510","065546225002",2,0,1,0,0,0,0,6,0,0,4,3
"511","065546227001",0,0,1,0,0,0,0,6,0,0,2,3
"512","065546226002",1,0,0,2,0,1,2,6,0,1,4,3
"513","065546221002",0,0,1,0,0,1,2,5,0,0,5,3
"514","065546206001",1,1,1,2,0,0,0,2,0,0,3,3
"515","065546218001",1,0,0,0,0,0,0,6,1,0,3,3
"516","065546228001",2,0,1,0,0,0,0,6,0,0,3,3
"517","065546213001",1,0,1,0,0,0,0,6,1,0,2,3
"518","065546219002",1,0,1,2,0,0,0,6,0,0,3,3
"519","065546207001",1,1,0,0,0,0,0,6,0,0,3,3
"520","064604211001",5,1,1,2,1,1,2,2,0,1,1,3
"521","064604220001",5,1,1,2,1,1,2,2,0,1,1,3
"522","064604204003",5,1,1,2,1,1,2,2,1,1,2,3
"523","064604209001",1,1,1,2,0,0,0,2,0,0,2,3
"524","064604206001",5,1,1,2,0,1,2,4,0,1,2,3
"525","064604213001",0,1,1,2,1,1,2,2,1,1,1,3
"526","064604216002",1,1,1,2,0,0,0,4,0,1,3,3
"527","064604203002",3,1,1,2,1,1,2,2,1,0,2,3
"528","064604214002",5,1,1,2,1,1,5,2,0,1,2,3
"529","064604218002",5,1,1,2,1,1,2,2,0,0,1,3
"530","064604201001",5,1,1,2,1,1,2,2,0,0,2,3
"531","064604217001",0,1,1,2,1,0,0,2,0,0,1,3
"532","064604324001",2,1,1,0,0,1,2,4,1,0,5,2
"533","064604326001",5,0,1,2,0,1,2,4,0,1,1,3
"534","064604330002",0,1,1,2,0,1,2,4,0,1,4,3
"535","064604301001",5,1,1,2,0,1,2,4,0,1,2,2
"536","064604310002",5,1,1,2,0,1,2,4,1,1,4,3
"537","064604305001",4,1,1,2,0,1,2,4,0,0,3,3
"538","064604304002",0,1,1,2,1,1,2,4,1,0,2,3
"539","064604311001",3,1,1,2,1,1,7,2,0,0,1,3
"540","064604329001",5,1,1,0,0,1,2,4,0,0,4,3
"541","064604325002",2,1,1,2,1,0,0,2,0,0,2,3
"542","064604306001",5,1,1,2,0,1,2,4,0,0,3,3
"543","064604319001",5,1,1,2,1,1,2,2,1,1,3,4
"544","064604320001",1,1,1,2,0,1,2,2,1,0,1,2
"545","064604302001",4,1,1,2,0,1,2,4,1,0,2,3
"546","064604318002",5,1,1,2,0,1,3,4,1,1,1,3
"547","064604315001",5,1,1,2,0,1,2,4,1,0,1,3
"548","064604303001",5,1,1,2,0,1,2,4,1,1,1,3
"549","064604317002",5,1,1,2,0,1,2,4,0,0,6,6
"550","064604307002",5,1,1,2,0,0,0,5,0,0,2,3
"551","064604309001",5,1,1,1,1,1,0,2,0,1,3,3
"552","064604112002",5,1,1,2,1,1,2,2,1,1,2,3
"553","064604108001",4,1,1,2,1,1,3,2,1,0,4,3
"554","064604131002",0,1,1,2,1,1,5,2,0,0,3,4
"555","064604129002",0,1,1,2,1,1,5,2,1,1,3,3
"556","064604121001",5,1,1,2,1,1,2,2,1,0,1,3
"557","064604135002",0,1,1,2,1,1,0,2,0,1,6,6
"558","064604132002",5,1,1,2,1,1,3,2,1,1,1,3
"559","064604113002",3,1,1,2,1,1,2,2,0,0,2,3
"560","064604128002",5,1,1,2,0,1,2,4,0,1,1,3
"561","064604105002",4,1,1,2,1,1,2,4,0,0,2,3
"562","064604114001",4,1,1,0,1,0,0,4,1,0,2,3
"563","064604107001",1,1,1,2,1,1,2,2,0,1,1,2
"564","064604101002",3,1,1,2,1,1,2,2,0,0,2,3
"565","064604109001",2,1,1,2,0,1,2,6,0,0,4,3
"566","064604106001",0,0,1,2,0,0,0,4,0,0,2,3
"567","064604130001",5,1,1,2,1,1,2,2,1,1,2,3
"568","064604110002",0,1,1,2,0,1,2,4,1,0,3,3
"569","064604102001",2,0,1,0,0,1,2,4,0,0,3,3
"570","064604133002",5,1,1,2,0,1,2,2,0,1,2,2
"571","064604125001",0,1,1,2,1,1,5,2,0,0,1,3
"572","064604120001",2,0,1,0,0,0,0,5,0,1,4,2
"573","064604124001",1,0,1,2,0,0,0,5,0,0,2,3
"574","064604136002",2,0,1,0,0,0,0,4,0,0,2,2
"575","064604134001",0,0,1,2,0,0,0,4,0,0,4,3
"576","064604122002",1,0,1,2,0,0,0,2,0,0,1,3
"577","064604116001",0,0,1,2,0,1,2,4,0,1,2,3
"578","064604111002",0,0,1,0,0,1,2,4,1,0,1,2
"579","064604115001",2,1,1,2,0,0,0,4,1,0,2,3
"580","064604104001",2,1,1,2,0,0,0,2,0,1,3,3
"581","064604123001",1,1,1,2,0,0,0,4,0,1,4,3
"582","064604103001",0,0,1,2,0,1,2,6,1,1,3,3
"583","064604126002",1,0,1,2,1,0,0,4,0,0,3,3
"584","064604117001",0,1,1,2,0,0,0,4,0,0,2,3
"585","064604138001",1,0,1,0,0,0,0,4,0,0,4,3
"586","064604127001",1,0,1,0,0,0,0,4,1,0,6,6
"587","171159103001",1,0,0,0,0,0,0,1,0,1,2,3
"588","171159134002",1,0,0,0,0,0,0,1,0,0,2,3
"589","171159127002",0,0,0,0,0,0,0,1,1,0,2,3
"590","171159105001",2,0,0,0,0,0,0,1,1,0,3,3
"591","171159104001",2,0,0,0,0,0,0,5,0,0,2,3
"592","171159120001",1,0,0,0,0,0,0,1,0,0,2,3
"593","171159106001",1,0,0,2,0,0,0,1,0,1,6,6
"594","171159117001",1,0,0,0,0,0,0,1,0,0,3,3
"595","171159114002",1,0,0,0,0,0,0,1,0,0,3,3
"596","171159126001",1,0,0,0,0,0,0,1,1,1,4,3
"597","171159136001",1,0,0,0,0,0,0,1,0,0,3,3
"598","171159102002",1,0,0,0,0,0,0,1,0,0,4,3
"599","171159110001",1,0,0,0,0,0,0,1,0,0,2,4
"600","171159121002",1,0,0,0,0,0,0,1,0,0,3,3
"601","171159118002",1,0,0,0,0,0,0,1,0,1,3,3
"602","171159125002",1,0,1,2,0,0,0,1,1,1,1,3
"603","171159124002",1,0,0,0,0,0,0,1,0,0,2,3
"604","171159111002",2,0,0,0,0,0,0,1,0,0,3,3
"605","171159130002",2,0,0,0,0,0,0,1,0,0,5,2
"606","171159132001",1,0,0,0,0,0,0,1,0,1,3,3
"607","171159131002",1,0,0,0,0,0,0,1,0,0,4,4
"608","171159112001",1,0,0,0,0,0,0,5,0,0,4,3
"609","171159135001",1,0,0,0,0,0,0,1,0,1,2,3
"610","171159113001",1,0,0,0,0,0,0,1,0,0,3,3
"611","171159115001",1,0,0,0,0,0,0,1,0,0,3,3
"612","171159108001",1,0,0,0,0,0,0,1,0,0,2,3
"613","171159107002",1,0,0,2,0,0,0,1,0,0,2,3
"614","171159116001",1,0,0,0,0,0,0,5,0,0,5,3
"615","171159122001",2,0,0,0,0,0,0,1,0,0,4,3
"616","171159109002",1,0,0,0,0,0,0,1,0,1,3,3
"617","171159119002",1,0,0,0,0,0,0,1,0,1,2,3
"618","171159133001",1,1,0,0,0,0,0,1,0,0,1,3
"619","171159101002",2,0,0,0,0,0,0,1,0,0,2,3
"620","171159221001",2,0,0,0,0,0,0,1,0,0,2,3
"621","171159213001",2,0,0,0,0,0,0,1,1,0,3,3
"622","171159203001",0,0,0,0,0,0,0,1,1,0,2,3
"623","171159222001",1,0,0,0,0,0,0,5,0,0,1,3
"624","171159211001",2,0,0,0,0,0,0,1,0,0,4,3
"625","171159227001",1,0,0,0,0,0,0,1,0,0,2,3
"626","171159230001",1,1,1,2,0,0,0,1,1,1,3,3
"627","171159218001",1,0,0,0,0,0,0,1,1,1,3,3
"628","171159216001",1,0,0,0,0,0,0,1,1,0,4,3
"629","171159209002",2,0,0,0,0,0,0,1,1,1,2,3
"630","171159214002",0,0,0,0,0,0,0,1,0,0,2,3
"631","171159210001",2,0,0,0,0,0,0,1,0,0,4,3
"632","171159205001",1,0,0,0,0,0,0,1,0,0,3,3
"633","171159215001",1,0,0,0,0,0,0,1,0,0,3,4
"634","171159219001",1,0,0,0,0,0,0,5,1,1,2,3
"635","171159235001",5,1,1,0,0,1,2,5,0,0,6,6
"636","171159225002",1,0,0,0,0,0,0,1,0,0,1,3
"637","171159234002",1,0,0,2,1,0,0,2,0,1,1,3
"638","171159220001",1,0,0,0,0,0,0,4,0,0,3,3
"639","171159208002",0,0,0,0,0,0,0,1,1,1,2,3
"640","171159204002",0,0,0,0,0,0,0,1,0,0,1,2
"641","171159212002",2,0,0,0,0,0,0,1,0,0,2,3
"642","171159231001",3,0,0,0,0,0,0,1,0,1,4,3
"643","171159206001",2,0,0,0,0,0,0,1,0,0,3,2
"644","171159232001",2,0,0,2,0,0,0,4,1,1,2,3
"645","171159233001",1,0,0,0,0,0,0,1,0,0,1,3
"646","171159229002",2,0,0,0,0,0,0,1,0,1,3,3
"647","171159226001",0,0,0,0,0,0,0,1,0,0,2,3
"648","171159223001",1,0,0,0,0,0,0,1,0,1,2,3
"649","171159228001",1,0,0,2,0,0,0,1,0,1,1,3
"650","171159202002",0,1,1,2,1,1,5,2,0,1,2,3
"651","171159217001",2,0,0,0,0,0,0,2,0,0,2,3
"652","171159311002",1,0,0,0,0,0,0,1,0,0,3,3
"653","171159306001",1,0,0,0,0,0,0,6,0,0,6,6
"654","171159302002",1,1,1,0,1,0,0,2,0,0,2,3
"655","171159323002",1,0,0,0,0,0,0,1,1,0,4,4
"656","171159319002",1,0,0,0,0,0,0,1,0,0,5,3
"657","171159309001",1,0,0,0,0,0,0,1,0,0,3,6
"658","171159317001",1,0,0,0,0,0,0,1,0,0,4,3
"659","171159322002",5,1,1,2,1,1,0,2,0,1,3,3
"660","171159325001",5,1,1,2,1,1,3,2,0,1,2,3
"661","171159318002",1,0,0,0,0,0,0,1,0,0,5,3
"662","171159304001",1,0,0,0,0,0,0,1,0,0,3,3
"663","171159307001",1,0,0,0,0,0,0,1,0,0,3,3
"664","171159301001",3,0,0,0,1,0,0,2,0,0,2,3
"665","171159320001",2,0,0,0,0,0,0,1,0,0,2,3
"666","171159326002",1,0,0,0,0,0,0,1,0,0,3,4
"667","171159321001",1,0,0,0,0,0,0,1,0,0,5,3
"668","171159310002",2,0,0,0,0,0,0,1,0,0,2,3
"669","171159305001",1,0,0,0,0,0,0,6,1,0,6,6
"670","171159316002",1,0,0,0,0,0,0,1,0,0,1,3
"671","171159314001",2,0,0,0,0,0,0,5,0,0,2,3
"672","171159303001",1,0,0,0,0,0,0,1,0,0,6,6
"673","171159324002",1,0,1,0,0,0,0,1,0,0,3,3
"674","175531227002",3,1,1,0,0,0,0,6,1,0,3,3
"675","175531220001",2,0,1,0,0,0,0,4,1,1,3,3
"676","175531229001",0,0,1,0,0,0,0,2,0,0,3,3
"677","175531203001",1,1,1,2,1,1,7,2,1,1,2,3
"678","175531209001",1,0,1,0,0,0,0,5,0,0,2,3
"679","175531201002",1,0,1,2,0,0,0,5,1,1,3,3
"680","175531216002",0,0,1,0,0,0,0,5,1,0,3,3
"681","175531218001",2,0,1,2,0,0,0,6,1,0,3,3
"682","175531207001",0,0,0,2,0,0,0,5,1,0,3,3
"683","175531222002",0,0,1,0,0,0,0,5,1,0,3,3
"684","175531226002",1,1,1,2,1,0,0,5,1,1,3,3
"685","175531215002",1,0,1,2,0,0,0,5,0,0,3,3
"686","175531211002",0,1,1,2,0,0,0,6,0,0,3,3
"687","175531224002",1,0,1,0,0,0,0,5,1,0,2,3
"688","175531214001",1,1,1,0,0,0,0,6,1,1,2,3
"689","175531219001",1,0,1,2,0,1,2,5,0,1,4,4
"690","175531206001",1,0,1,2,0,0,0,5,0,0,2,3
"691","175531217001",0,0,1,0,0,0,0,5,0,0,4,3
"692","175531221001",0,0,1,2,0,1,2,5,1,0,3,3
"693","175531205002",0,0,1,0,0,0,0,5,0,0,4,3
"694","175531210002",0,1,1,2,0,0,0,4,1,1,3,3
"695","175531231001",0,0,1,0,0,0,0,2,1,1,3,3
"696","175531204002",0,0,1,2,0,0,0,5,1,1,3,3
"697","175531212001",0,0,1,2,0,0,0,5,1,0,3,3
"698","175531232001",1,0,1,2,0,0,0,5,0,0,5,2
"699","175531225002",2,0,1,2,0,0,0,5,0,1,2,3
"700","175531230001",1,0,1,2,0,0,0,5,1,1,1,3
"701","175531202001",0,0,1,0,0,0,0,5,1,0,3,3
"702","175531228001",0,0,1,2,0,0,0,5,0,0,3,3
"703","175531208001",0,0,1,0,0,0,0,6,0,0,3,3
"704","175531233001",0,0,1,2,0,0,0,5,0,0,2,3
"705","175531115002",5,1,1,2,0,1,7,5,0,0,6,6
"706","175531116001",5,1,1,2,0,1,7,2,0,0,4,3
"707","175531128002",5,1,1,2,0,1,7,5,1,0,2,3
"708","175531106003",5,1,1,2,0,1,2,5,0,1,2,3
"709","175531127001",0,1,1,0,0,1,2,5,0,0,2,3
"710","175531107001",3,1,1,2,0,1,7,5,0,0,2,3
"711","175531118002",0,1,1,1,0,1,7,5,1,0,3,3
"712","175531122002",5,1,1,2,0,1,3,5,0,1,1,3
"713","175531111002",4,1,1,2,0,1,2,5,1,1,1,3
"714","175531117002",0,1,1,2,1,1,5,2,0,1,2,3
"715","175531112002",5,1,1,2,0,1,0,5,0,0,3,3
"716","175531133002",5,1,1,2,0,1,2,5,1,1,2,3
"717","175531103002",4,1,1,2,0,1,2,5,1,0,2,3
"718","175531104002",2,1,1,2,0,1,7,4,0,1,2,3
"719","175531102002",2,1,1,2,0,1,5,5,0,1,2,3
"720","175531129001",5,1,1,2,0,1,2,5,1,1,1,3
"721","175531105002",2,1,1,2,0,1,7,5,0,1,1,3
"722","175531120002",2,1,1,2,0,0,0,5,1,0,3,3
"723","175531130002",5,1,1,2,0,1,0,5,1,1,3,3
"724","175531119002",5,1,1,2,1,1,5,2,0,0,3,3
"725","175531110001",4,1,1,2,0,1,5,5,0,0,3,3
"726","175531316002",1,1,1,2,0,0,0,5,0,1,2,3
"727","175531319002",1,1,1,2,0,0,0,2,0,1,2,3
"728","175531310002",1,1,1,2,0,0,0,5,0,0,2,3
"729","175531331002",1,1,1,2,0,1,2,3,0,1,2,3
"730","175531306001",0,1,1,2,0,0,0,5,0,1,2,3
"731","175531327001",1,0,1,2,0,0,0,5,0,0,4,3
"732","175531326002",1,0,1,2,0,0,0,5,0,1,3,3
"733","175531322001",1,0,1,2,0,0,0,5,1,1,2,3
"734","175531318002",1,0,1,0,0,0,0,2,0,0,3,3
"735","175531323001",1,1,1,2,0,0,0,5,1,1,3,3
"736","175531332001",1,1,1,2,0,0,0,4,1,1,3,3
"737","175531315001",1,0,1,0,0,0,0,6,0,1,4,3
"738","175531308002",1,1,1,2,0,0,0,4,1,1,3,3
"739","175531329001",1,1,1,2,0,0,0,5,0,1,3,3
"740","175531309001",2,1,1,2,0,0,0,1,0,0,3,3
"741","175531328002",1,1,1,2,0,0,0,5,0,0,3,3
"742","175531314001",1,0,1,2,0,0,0,6,0,0,2,3
"743","175531305001",1,0,1,0,0,0,0,6,0,0,3,3
"744","175531313002",0,0,1,2,0,0,0,5,0,0,3,3
"745","175531304001",0,1,1,2,0,0,0,2,0,0,2,3
"746","175531320001",1,0,1,0,0,0,0,4,0,0,2,3
"747","175531303001",0,1,1,2,0,0,0,4,0,1,3,3
"748","175531324001",0,1,1,2,0,0,0,5,1,0,3,3
"749","175531302001",0,1,1,2,0,0,0,5,0,0,3,3
"750","175531325002",1,1,1,2,0,0,0,6,0,0,3,3
"751","175531307002",0,0,1,0,0,0,0,5,0,0,3,3
"752","175531312002",2,0,1,0,0,0,0,4,0,0,2,3
"753","175531321001",0,1,1,0,0,0,0,5,0,0,3,3
"754","174643131001",0,0,0,0,0,0,0,1,1,0,2,3
"755","174643118002",1,0,0,0,0,0,0,1,0,0,4,3
"756","174643108002",1,0,0,0,0,0,0,1,0,0,5,3
"757","174643110001",3,0,0,0,0,0,0,1,0,0,3,3
"758","174643134001",1,0,0,0,0,0,0,1,0,0,1,2
"759","174643111001",1,0,0,0,0,0,0,1,1,0,1,3
"760","174643132001",0,0,0,0,0,0,0,1,0,0,2,2
"761","174643126001",1,0,0,0,0,0,0,1,0,0,2,3
"762","174643124001",1,0,0,0,0,0,0,1,1,0,1,3
"763","174643121001",2,0,0,0,0,0,0,1,0,0,3,3
"764","174643135002",2,0,0,0,0,0,0,5,0,0,3,4
"765","174643117001",1,0,0,0,0,0,0,1,0,0,3,3
"766","174643133001",1,0,0,0,0,0,0,1,0,0,5,3
"767","174643105001",1,0,0,0,0,0,0,1,0,0,2,3
"768","174643102002",1,0,1,0,0,0,0,1,1,1,1,3
"769","174643123002",1,0,0,0,0,0,0,1,0,0,2,3
"770","174643125002",1,0,0,0,0,0,0,1,1,0,5,3
"771","174643127001",1,1,0,0,0,1,2,5,0,0,3,3
"772","174643106002",0,0,0,0,0,0,0,1,0,0,3,3
"773","174643109001",0,0,0,0,0,0,0,1,0,0,2,2
"774","174643101001",1,1,0,0,0,0,0,1,0,0,4,3
"775","174643112001",1,1,0,0,0,0,0,1,0,0,2,3
"776","174643128001",1,0,0,0,0,0,0,1,1,0,2,3
"777","174643130001",1,1,0,0,0,0,0,1,0,0,2,3
"778","174643107002",3,1,0,0,0,0,0,1,0,0,5,3
"779","174643129002",1,0,0,0,0,0,0,5,0,0,2,3
"780","174643103002",1,0,0,0,0,0,0,1,1,0,5,3
"781","174643119002",0,0,0,0,0,0,0,1,0,0,4,4
"782","174643104001",2,0,0,0,0,1,2,1,0,0,2,3
"783","174643122002",0,0,0,0,0,0,0,5,0,0,2,4
"784","174643113002",1,1,0,0,0,0,0,1,1,0,2,2
"785","174643307002",5,1,1,2,0,1,2,5,0,1,2,3
"786","174643306002",3,1,1,2,1,1,2,5,0,0,1,3
"787","174643311001",1,1,1,2,0,1,2,2,0,1,6,6
"788","174643315002",1,1,1,0,0,0,0,1,0,0,3,3
"789","174643302001",2,0,1,0,0,0,0,5,0,0,4,3
"790","174643308001",0,1,1,2,1,1,7,2,0,0,3,3
"791","174643319001",5,1,1,2,0,1,2,5,0,0,2,3
"792","174643323002",2,1,1,0,0,1,2,5,0,1,2,3
"793","174643316001",1,1,1,2,0,0,0,5,0,1,2,3
"794","174643313002",3,1,1,2,0,1,2,5,1,1,3,3
"795","174643314001",5,1,1,2,0,1,2,4,0,1,6,6
"796","174643324001",5,1,1,2,0,1,2,5,0,1,2,3
"797","174643326001",2,1,1,1,0,1,2,5,0,1,6,6
"798","174643325001",5,1,1,2,1,1,2,5,0,1,1,2
"799","174643304002",1,1,0,0,0,0,0,1,0,0,2,3
"800","174643320001",5,1,1,2,0,1,2,5,0,0,6,6
"801","174643309002",1,0,1,0,0,1,2,5,1,0,1,3
"802","174643208001",2,0,1,0,0,0,0,1,0,0,2,3
"803","174643236001",1,0,0,0,0,0,0,5,1,1,2,3
"804","174643202001",1,0,0,0,0,0,0,1,0,0,4,2
"805","174643206001",2,0,0,0,0,0,0,6,0,0,4,3
"806","174643223001",2,0,0,0,1,0,0,1,0,1,2,3
"807","174643217001",2,0,0,0,0,0,0,1,0,0,4,3
"808","174643226002",0,1,0,0,0,0,0,6,0,0,2,3
"809","174643210001",1,0,0,0,0,0,0,1,0,0,1,3
"810","174643230001",1,1,0,0,0,0,0,1,0,0,3,3
"811","174643232002",1,0,0,0,0,0,0,5,0,0,6,6
"812","174643228002",1,0,0,0,0,0,0,5,0,0,1,3
"813","174643218001",1,0,0,0,0,0,0,1,0,0,1,3
"814","174643222001",0,0,0,0,0,0,0,1,0,0,1,3
"815","174643209001",0,0,0,0,0,0,0,1,0,0,3,3
"816","174643229001",1,0,0,0,0,0,0,1,0,0,2,3
"817","174643205002",1,0,0,0,0,0,0,1,0,0,6,6
"818","174643207002",1,0,0,0,0,0,0,1,0,0,1,3
"819","174643215001",2,0,0,0,0,0,0,1,0,0,3,3
"820","174643227002",3,0,0,0,0,0,0,1,0,1,2,2
"821","174643212001",2,0,0,0,0,0,0,1,0,0,4,3
"822","174643231001",1,0,0,2,0,0,0,1,0,0,2,3
"823","174643235001",1,0,0,0,0,0,0,1,0,0,4,3
"824","174643219001",1,0,0,0,0,0,0,1,0,0,4,4
"825","174643211001",1,0,0,0,0,0,0,1,0,0,3,3
"826","174643213001",1,0,0,0,0,0,0,1,0,0,4,3
"827","174643225001",2,0,0,0,0,0,0,1,0,1,2,3
"828","174643233001",2,1,0,0,0,0,0,1,0,0,3,3
"829","174643201001",2,0,0,0,0,0,0,1,0,0,2,3
"830","174643234001",1,0,0,0,0,0,0,5,0,0,1,3
"831","174643204001",1,0,0,0,0,0,0,5,0,0,5,4
"832","174643216002",2,0,0,0,0,1,2,1,0,0,2,3
"833","174643220001",1,0,0,0,0,0,0,1,0,0,5,3
"834","177402325001",0,0,1,0,0,0,0,1,0,0,2,3
"835","177402332002",2,0,1,0,0,0,0,1,0,0,1,3
"836","177402306002",2,0,1,0,0,0,0,1,0,0,2,3
"837","177402321001",1,0,0,0,0,0,0,1,0,0,2,2
"838","177402315001",1,0,0,0,0,1,2,1,0,0,3,3
"839","177402310001",0,0,1,0,1,1,2,2,1,1,1,3
"840","177402336002",2,0,1,0,0,0,0,5,0,0,4,3
"841","177402330002",1,0,0,0,0,0,0,4,0,0,4,3
"842","177402335002",0,0,1,0,0,0,0,6,0,0,3,3
"843","177402322002",0,0,1,2,0,0,0,5,0,1,4,3
"844","177402320002",2,0,1,0,0,1,2,5,0,0,1,3
"845","177402326001",2,0,1,0,0,0,0,5,0,0,1,3
"846","177402314001",1,0,0,0,0,0,0,1,0,0,1,3
"847","177402323002",1,0,0,0,0,0,0,2,1,0,3,3
"848","177402327001",1,0,0,0,0,1,7,5,1,1,3,3
"849","177402318001",0,0,0,0,0,0,0,1,0,0,2,3
"850","177402301002",1,0,0,0,0,1,2,5,1,0,2,3
"851","177402319001",1,0,1,0,0,0,0,1,0,0,4,3
"852","177402309001",0,0,1,0,0,1,2,1,1,0,2,3
"853","177402334001",1,0,1,0,0,0,0,5,0,1,1,3
"854","177402324001",0,0,1,0,0,0,0,1,0,0,3,3
"855","177402329002",0,0,0,0,0,0,0,6,0,0,3,3
"856","177402313002",1,0,1,0,0,1,2,5,0,1,2,3
"857","177402308001",2,0,1,2,0,0,0,1,0,0,2,3
"858","177402312002",0,0,1,0,0,0,0,5,0,0,3,3
"859","177402311002",0,0,1,0,0,0,0,1,0,0,3,3
"860","177402304002",1,0,0,0,0,0,6,1,0,0,4,3
"861","177402316001",2,0,1,0,0,0,0,4,0,0,2,3
"862","177402302001",2,0,1,2,0,0,0,6,0,0,2,3
"863","177402333001",0,0,1,2,0,0,0,2,1,1,3,3
"864","177402317001",2,1,1,0,0,0,0,7,1,0,3,3
"865","177402303001",2,0,1,0,0,0,0,1,0,1,1,3
"866","177402331002",2,0,1,2,0,0,0,5,0,1,1,3
"867","177402307001",1,0,0,0,0,0,0,1,0,0,3,3
"868","177402328002",0,0,1,0,0,1,2,1,0,0,2,3
"869","177402134001",1,1,1,2,1,1,7,2,0,1,1,3
"870","177402123002",0,0,1,2,0,0,0,4,0,1,3,3
