ID,householdID,gc004_1_,gc004_2_,gc005_1_,gc005_2_,gd001,gd002_3,ge006,ge007,ge008,ge010_6,ge010_7,ha000_w2_0,ga007s1,ga007s3,ga007s5,ga007s6
060481129001,0604811290,NA,NA,NA,NA,0,NA,300,0,100,20000,0,1,0,0,0,0
060481121001,0604811210,1,NA,NA,NA,0,NA,500,0,0,0,0,1,0,0,0,0
060481140002,0604811400,1,NA,18000,NA,0,NA,150,0,20,2000,0,1,0,0,0,0
060481126002,0604811260,NA,NA,NA,NA,0,NA,650,0,70,1000,0,1,0,0,0,0
060481135002,0604811350,NA,NA,NA,NA,0,NA,75,0,5,3500,0,1,0,0,0,0
060481138001,0604811380,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,1,0,0,0,0
060481134002,0604811340,NA,NA,NA,NA,0,NA,300,0,100,2000,0,1,0,0,0,0
060481131002,0604811310,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,0,0,0,0
060481115001,0604811150,NA,NA,NA,NA,0,NA,70,0,0,1200,0,1,0,0,0,0
060481113001,0604811130,NA,NA,NA,NA,0,NA,130,0,35,80,0,1,0,0,0,0
060481116002,0604811160,NA,NA,NA,NA,0,NA,200,100,100,20000,0,1,0,0,0,0
060481208001,0604812080,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,1,0,0,0,0
060481230001,0604812300,NA,NA,NA,NA,0,NA,55,0,0,0,0,1,0,0,0,0
060481219002,0604812190,NA,NA,NA,NA,0,NA,55,0,21,4000,0,1,0,0,0,0
060481236002,0604812360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
060481238001,0604812380,NA,NA,NA,NA,1340,3000,150,0,0,1000,0,1,0,0,0,0
060481223002,0604812230,NA,NA,NA,NA,0,NA,100,0,60,100,0,1,0,0,0,0
060481241001,0604812410,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,1,0,0,0,0
060481220001,0604812200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
060481217002,0604812170,NA,NA,NA,NA,0,NA,180,0,40,0,0,1,0,0,0,0
060481212001,0604812120,NA,NA,NA,NA,0,NA,100,0,50,20000,0,1,0,0,0,0
060481218001,0604812180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
060481234001,0604812340,NA,NA,NA,NA,0,NA,50,0,0,30000,0,1,0,0,0,0
060481205002,0604812050,NA,NA,NA,NA,0,NA,100,0,0,20000,0,1,0,0,0,0
060481224002,0604812240,NA,NA,NA,NA,0,NA,NA,200,50,3000,0,1,0,0,0,0
060481242001,0604812420,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,0,0,0,0
060481207002,0604812070,NA,NA,NA,NA,0,NA,200,0,210,1800,0,1,0,0,0,0
060481228001,0604812280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
060481239002,0604812390,NA,NA,NA,NA,0,NA,100,0,0,0,0,1,0,0,0,0
060481222001,0604812220,NA,NA,NA,NA,0,NA,200,0,0,6000,0,1,0,0,0,0
060481231001,0604812310,7,NA,30000,NA,0,NA,100,0,0,500,0,1,0,0,0,0
060481226001,0604812260,NA,NA,NA,NA,0,NA,300,0,100,3000,0,1,0,0,0,0
060481211002,0604812110,NA,NA,NA,NA,0,NA,40,0,20,2000,0,1,0,0,0,0
060481240001,0604812400,NA,NA,NA,NA,0,NA,210,0,20,10000,0,1,0,0,0,0
060481213001,0604812130,NA,NA,NA,NA,0,NA,30,0,0,100,0,1,0,0,0,0
060481203002,0604812030,NA,NA,NA,NA,0,NA,30,0,0,200,0,1,0,0,0,0
060481232002,0604812320,NA,NA,NA,NA,0,NA,100,0,50,0,0,1,0,0,0,0
060481209001,0604812090,NA,NA,NA,NA,0,NA,0,0,0,0,0,1,0,0,0,0
060481233001,0604812330,NA,NA,NA,NA,0,NA,80,0,0,350,0,1,0,0,0,0
060481216001,0604812160,NA,NA,NA,NA,0,NA,90,0,40,0,0,1,0,0,0,0
060481221001,0604812210,NA,NA,NA,NA,0,NA,NA,0,15,40,0,1,0,0,0,0
060481227001,0604812270,NA,NA,NA,NA,0,NA,85,0,15,500,0,1,0,0,0,0
060481237002,0604812370,NA,NA,NA,NA,0,NA,300,0,0,4000,0,1,0,0,0,0
060481235001,0604812350,NA,NA,NA,NA,0,NA,140,0,100,25000,0,1,0,0,0,0
060481210002,0604812100,1,NA,7500,NA,2500,NA,140,0,50,0,0,1,0,0,0,0
060481202002,0604812020,NA,NA,NA,NA,0,NA,60,0,0,0,0,1,0,0,0,0
060481214001,0604812140,NA,NA,NA,NA,0,NA,200,0,100,3000,0,1,0,0,0,0
060481206002,0604812060,NA,NA,NA,NA,0,NA,100,0,0,10000,0,1,0,0,0,0
060481225002,0604812250,NA,NA,NA,NA,0,NA,5,0,50,3500,0,1,0,0,0,0
060481229002,0604812290,NA,NA,NA,NA,0,NA,50,0,0,0,0,1,0,0,0,0
060481215001,0604812150,NA,NA,NA,NA,0,NA,300,0,0,60000,0,1,0,0,0,0
060481204001,0604812040,NA,NA,NA,NA,0,NA,100,0,100,9000,0,1,0,0,0,0
060440116001,0604401160,NA,NA,NA,NA,0,NA,50,0,0,0,0,1,0,0,0,0
060440124001,0604401240,NA,NA,NA,NA,0,NA,NA,0,NA,NA,0,1,1,0,0,0
060440131002,0604401310,NA,NA,NA,NA,0,NA,200,0,0,0,0,1,0,0,0,0
060440109001,0604401090,NA,NA,NA,NA,0,NA,NA,0,0,300,0,1,0,0,0,0
060440120002,0604401200,NA,NA,NA,NA,0,NA,100,100,80,3000,0,1,0,0,0,0
060440106002,0604401060,NA,NA,NA,NA,0,NA,210,0,60,0,0,1,0,0,0,0
060440102001,0604401020,NA,NA,NA,NA,0,NA,100,0,0,180,0,1,0,0,0,0
060440117002,0604401170,1,NA,30000,NA,0,NA,6,0,100,600,0,1,0,0,0,0
060440107002,0604401070,3,NA,0,NA,0,NA,200,0,0,10000,0,1,0,0,0,0
060440110002,0604401100,NA,NA,NA,NA,0,NA,50,0,NA,NA,0,1,0,0,0,0
060440105003,0604401050,NA,NA,NA,NA,0,NA,80,0,0,13000,0,1,0,0,0,0
060440137002,0604401370,NA,NA,NA,NA,0,NA,200,0,21,0,0,1,0,0,0,0
060440139002,0604401390,NA,NA,NA,NA,0,NA,100,0,0,3000,0,1,0,0,0,0
060440133001,0604401330,NA,NA,NA,NA,0,NA,5,0,0,600,0,1,0,0,0,0
060440108001,0604401080,NA,NA,NA,NA,0,NA,70,0,42,1000,0,1,0,0,0,0
060440127001,0604401270,NA,NA,NA,NA,0,NA,30,0,150,2000,0,1,0,0,0,0
060440112001,0604401120,NA,NA,NA,NA,0,NA,50,0,0,2000,0,1,0,0,0,0
060440104002,0604401040,NA,NA,NA,NA,0,NA,35,0,20,50,0,1,0,0,0,0
060440130002,0604401300,NA,NA,NA,NA,0,NA,50,0,NA,500,0,1,0,0,0,0
060440134001,0604401340,NA,NA,NA,NA,0,NA,0,0,0,1000,0,1,0,0,0,0
060440136001,0604401360,NA,NA,NA,NA,0,NA,100,0,10,500,0,1,0,0,0,0
060440123002,0604401230,NA,NA,NA,NA,0,NA,10,0,0,3000,0,1,0,0,0,0
060440115002,0604401150,NA,NA,NA,NA,0,NA,NA,0,70,0,0,1,0,0,0,0
060440129002,0604401290,NA,NA,NA,NA,0,NA,200,0,NA,3000,0,1,0,0,0,0
060440126001,0604401260,NA,NA,NA,NA,0,NA,100,0,40,400,200,1,0,0,0,0
060440132001,0604401320,NA,NA,NA,NA,0,NA,30,0,0,10000,0,1,0,0,0,0
060440113001,0604401130,NA,NA,NA,NA,0,NA,200,0,0,1000,0,1,0,0,0,0
060440138001,0604401380,NA,NA,NA,NA,0,NA,300,0,21,1000,0,1,0,0,0,0
060440121001,0604401210,NA,NA,NA,NA,0,NA,80,0,0,0,0,1,0,0,0,0
060440135002,0604401350,NA,NA,NA,NA,0,NA,NA,0,NA,0,0,1,0,0,0,0
060440118001,0604401180,NA,NA,NA,NA,0,NA,0,0,20,0,0,1,0,0,0,0
060440122001,0604401220,NA,NA,NA,NA,0,NA,60,0,0,100,0,1,0,0,0,0
060440114002,0604401140,NA,NA,NA,NA,0,NA,NA,0,NA,2000,0,1,0,0,0,0
060440128002,0604401280,NA,NA,NA,NA,0,NA,140,0,0,2700,0,1,0,0,0,0
060440111002,0604401110,NA,NA,NA,NA,0,NA,80,0,50,100,0,1,0,0,0,0
060440125002,0604401250,NA,NA,NA,NA,0,NA,NA,0,30,0,0,1,0,0,0,0
060440119002,0604401190,NA,NA,NA,NA,0,NA,100,0,30,0,0,1,0,0,0,0
060440103001,0604401030,NA,NA,NA,NA,0,NA,150,0,3,200,0,1,0,0,0,0
060440101001,0604401010,NA,NA,NA,NA,0,NA,300,0,0,500,0,1,0,0,0,0
060440212002,0604402120,NA,NA,NA,NA,0,NA,70,0,21,45,0,1,0,0,0,0
060440219001,0604402190,NA,NA,NA,NA,0,NA,75,0,200,800,0,1,0,0,0,0
060440224002,0604402240,NA,NA,NA,NA,0,NA,10,0,20,0,0,1,0,0,0,0
060440228002,0604402280,NA,NA,NA,NA,0,NA,300,0,0,3000,0,1,0,0,0,0
060440209002,0604402090,NA,NA,NA,NA,0,NA,120,0,0,100,0,1,0,0,0,0
060440204001,0604402040,NA,NA,NA,NA,0,NA,150,0,0,3000,0,1,0,0,0,0
060440221002,0604402210,NA,NA,NA,NA,0,NA,150,0,20,150,0,1,0,0,0,0
060440201001,0604402010,NA,NA,NA,NA,0,NA,100,0,0,1000,0,1,0,0,0,0
060440227001,0604402270,NA,NA,NA,NA,0,NA,20,0,0,0,0,1,0,0,0,0
060440205001,0604402050,NA,NA,NA,NA,0,NA,400,0,30,1500,0,1,0,0,0,0
060440222001,0604402220,NA,NA,NA,NA,0,NA,30,0,0,5000,0,1,0,0,0,0
060440214002,0604402140,NA,NA,NA,NA,0,NA,10,0,0,1000,0,1,0,0,0,0
060440215002,0604402150,NA,NA,NA,NA,0,NA,300,0,20,500,0,1,0,0,0,0
060440226001,0604402260,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,0,0,0,0
060440220001,0604402200,NA,NA,NA,NA,0,NA,120,0,0,5000,0,1,0,0,0,0
060440211001,0604402110,NA,NA,NA,NA,1400,NA,37,0,0,1850,0,1,0,0,0,0
060440207001,0604402070,NA,NA,NA,NA,0,NA,NA,0,100,1000,0,1,0,0,0,0
060440217002,0604402170,NA,NA,NA,NA,0,NA,30,0,20,500,0,1,0,0,0,0
060440218001,0604402180,NA,NA,NA,NA,0,NA,110,0,20,4800,0,1,0,0,0,0
060440223001,0604402230,NA,NA,NA,NA,0,NA,35,0,17.5,90,0,1,0,0,0,0
060440202001,0604402020,NA,NA,NA,NA,0,NA,150,0,NA,0,0,1,0,0,0,0
060440206002,0604402060,NA,NA,NA,NA,0,NA,3,0,10.5,0,0,1,0,0,0,0
060440213001,0604402130,5,NA,NA,NA,0,NA,100,0,0,0,0,1,0,0,0,0
060440203001,0604402030,NA,NA,NA,NA,0,NA,30,0,0,10000,0,1,0,0,0,0
060440225002,0604402250,NA,NA,NA,NA,0,NA,50,0,45,100,0,1,0,0,0,0
060440317001,0604403170,NA,NA,NA,NA,0,NA,30,0,30,2000,80,2,0,0,0,0
060440306002,0604403060,NA,NA,NA,NA,0,NA,50,0,NA,500,0,1,0,0,0,0
060440302002,0604403020,NA,NA,NA,NA,0,NA,70,0,20,1000,0,1,0,0,0,0
060440316001,0604403160,NA,NA,NA,NA,0,NA,10,0,13,5000,0,1,0,0,0,0
060440301002,0604403010,NA,NA,NA,NA,0,NA,100,0,0,2400,0,1,0,0,0,0
060440309002,0604403090,NA,NA,NA,NA,1000,NA,100,200,50,0,0,1,1,0,0,0
060440305001,0604403050,NA,NA,NA,NA,0,NA,45,0,0,50,50,1,0,0,0,0
060440310001,0604403100,NA,NA,NA,NA,0,NA,NA,0,5,1000,0,1,0,0,0,0
060440328001,0604403280,NA,NA,NA,NA,1260,NA,NA,100,60,5000,0,1,0,0,0,0
060440331001,0604403310,NA,NA,NA,NA,0,NA,150,0,100,0,0,1,0,0,0,0
060440320001,0604403200,NA,NA,NA,NA,1300,NA,NA,0,NA,0,0,1,0,0,0,0
060440312002,0604403120,NA,NA,NA,NA,0,NA,NA,NA,NA,1000,0,1,0,0,0,0
060440303001,0604403030,NA,NA,NA,NA,1036,NA,70,0,9,500,0,1,0,0,0,0
060440311002,0604403110,NA,NA,NA,NA,0,NA,70,0,0,7000,0,1,0,0,0,0
060440318002,0604403180,NA,NA,NA,NA,2760,NA,75,0,0,2800,0,1,0,0,0,0
060440314001,0604403140,NA,NA,NA,NA,1400,NA,30,0,0,700,0,1,0,0,0,0
060440325001,0604403250,NA,NA,NA,NA,1000,NA,80,0,20,0,0,1,0,0,0,0
060440327001,0604403270,NA,NA,NA,NA,0,NA,100,10,0,500,1000,1,0,0,0,0
060440307001,0604403070,NA,NA,NA,NA,1200,NA,50,0,0,2000,0,1,2,0,0,0
060440326001,0604403260,NA,NA,NA,NA,1320,NA,260,0,0,1400,0,1,0,0,0,0
060440323002,0604403230,NA,NA,NA,NA,0,NA,500,0,20,5000,0,1,0,0,0,0
060440329001,0604403290,NA,NA,NA,NA,0,NA,30,0,100,40,0,1,0,0,0,0
060440304001,0604403040,NA,NA,NA,NA,0,3000,10,0,0,4000,0,3,0,0,0,0
060440330002,0604403300,NA,NA,NA,NA,0,NA,70,0,35,5000,0,1,0,0,0,0
060440308001,0604403080,NA,NA,NA,NA,0,NA,100,0,0,3000,0,1,0,0,0,0
060440319002,0604403190,NA,NA,NA,NA,1260,NA,400,0,10,2500,0,1,0,0,0,0
060440313001,0604403130,NA,NA,NA,NA,0,NA,200,0,20,1000,0,1,0,0,0,0
060440321002,0604403210,NA,NA,NA,NA,0,NA,200,NA,NA,1000,0,1,0,0,0,0
065546334001,0655463340,NA,NA,NA,NA,0,4000,150,0,35,0,0,1,0,0,0,0
065546332001,0655463320,NA,NA,NA,NA,0,NA,50,0,50,3000,0,1,0,0,0,0
065546320002,0655463200,NA,NA,NA,NA,0,NA,60,0,0,2500,0,1,0,0,0,0
065546324002,0655463240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
065546317001,0655463170,NA,NA,NA,NA,960,NA,10,0,0,3000,0,1,0,0,0,0
065546314001,0655463140,NA,NA,NA,NA,0,2600,50,0,50,3000,0,1,0,0,0,0
065546311001,0655463110,NA,NA,NA,NA,3800,3800,70,0,100,350,0,1,0,0,0,0
065546309001,0655463090,NA,NA,NA,NA,0,NA,200,20,50,0,0,1,0,0,0,0
065546303001,0655463030,NA,NA,NA,NA,0,NA,140,0,50,10000,0,1,2,0,0,0
065546331002,0655463310,NA,NA,NA,NA,0,NA,100,20,20,5000,0,1,0,0,0,0
065546338002,0655463380,NA,NA,NA,NA,0,NA,35,0,10,0,0,1,0,0,0,0
065546336002,0655463360,NA,NA,NA,NA,0,NA,15,0,0,0,0,1,0,2,0,0
065546321001,0655463210,NA,NA,NA,NA,0,NA,100,0,60,5000,0,1,0,0,0,0
065546319001,0655463190,NA,NA,NA,NA,0,NA,400,500,0,5000,0,1,0,0,0,0
065546312002,0655463120,NA,NA,NA,NA,0,NA,100,0,0,3000,0,1,0,0,0,0
065546305001,0655463050,NA,NA,NA,NA,0,NA,0,0,50,5000,0,1,0,0,0,0
065546323001,0655463230,NA,NA,NA,NA,0,NA,200,0,0,2000,0,1,0,0,0,0
065546315001,0655463150,NA,NA,NA,NA,0,NA,70,0,0,3000,0,1,0,0,0,0
065546325002,0655463250,NA,NA,NA,NA,0,NA,300,0,200,4000,0,1,0,0,0,0
065546326001,0655463260,NA,NA,NA,NA,0,NA,500,0,175,4000,0,1,0,0,0,0
065546330002,0655463300,NA,NA,NA,NA,900,NA,0,0,0,3000,0,1,0,0,0,0
065546307002,0655463070,NA,NA,NA,NA,0,NA,100,0,0,4000,0,1,0,0,0,0
065546301001,0655463010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
065546308002,0655463080,NA,NA,NA,NA,1000,NA,100,0,100,1000,0,1,0,0,0,0
065546337001,0655463370,NA,NA,NA,NA,0,NA,100,70,40,2000,0,1,0,0,0,0
065546327001,0655463270,NA,NA,NA,NA,0,3900,220,0,10,3700,0,1,0,0,0,0
065546318001,0655463180,NA,NA,NA,NA,960,NA,100,0,55,2000,0,1,0,0,0,0
065546310002,0655463100,NA,NA,NA,NA,0,NA,150,0,0,5500,0,1,0,0,0,0
065546316001,0655463160,NA,NA,NA,NA,NA,NA,0,0,0,5000,0,1,0,0,0,0
065546302001,0655463020,NA,NA,NA,NA,0,NA,350,0,NA,NA,0,1,0,0,0,0
065546306001,0655463060,NA,NA,NA,NA,600,NA,NA,0,NA,20000,0,1,0,0,0,0
065546328002,0655463280,NA,NA,NA,NA,1440,NA,50,0,0,1000,0,1,0,0,0,0
065546322001,0655463220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
065546335001,0655463350,6,NA,7500,NA,0,NA,100,50,0,4000,0,1,0,0,0,0
065546313002,0655463130,NA,NA,NA,NA,0,NA,0,0,0,2500,NA,1,0,0,0,0
065546131001,0655461310,NA,NA,NA,NA,0,NA,400,0,50,3000,0,1,0,0,0,0
065546122002,0655461220,NA,NA,NA,NA,0,NA,50,0,0,5000,0,1,0,0,0,0
065546107002,0655461070,NA,NA,NA,NA,0,NA,500,0,200,0,0,1,0,0,0,0
065546106001,0655461060,NA,NA,NA,NA,1200,NA,NA,NA,100,0,0,1,0,0,0,0
065546121002,0655461210,NA,NA,NA,NA,0,NA,NA,0,30,5000,0,1,0,0,0,0
065546101001,0655461010,NA,NA,NA,NA,0,2000,NA,0,0,300,0,1,0,0,0,0
065546128001,0655461280,NA,NA,NA,NA,0,NA,350,0,0,100,0,1,0,0,0,0
065546115002,0655461150,NA,NA,NA,NA,0,NA,150,0,15,200,0,1,0,0,0,0
065546114001,0655461140,NA,NA,NA,NA,0,NA,35,0,20,7500,0,1,0,0,0,0
065546109001,0655461090,NA,NA,NA,NA,0,NA,35,0,100,1000,0,1,0,0,0,0
065546130001,0655461300,NA,NA,NA,NA,0,NA,100,0,0,14000,0,1,0,0,0,0
065546111001,0655461110,NA,NA,NA,NA,0,NA,100,100,15,3000,0,1,0,0,0,0
065546132001,0655461320,NA,NA,NA,NA,0,NA,50,0,0,2000,0,1,0,0,0,0
065546119002,0655461190,NA,NA,NA,NA,0,NA,0,0,6,1500,0,1,0,0,0,0
065546124002,0655461240,NA,NA,NA,NA,0,NA,70,0,20,0,0,1,0,0,0,0
065546112002,0655461120,NA,NA,NA,NA,960,NA,350,0,100,1000,0,1,0,0,0,0
065546125001,0655461250,NA,NA,NA,NA,0,NA,350,0,30,50000,0,1,0,0,0,0
065546105002,0655461050,NA,NA,NA,NA,0,NA,250,0,0,0,0,1,0,0,0,0
065546123001,0655461230,NA,NA,NA,NA,1440,NA,100,0,0,4000,0,1,0,0,0,0
065546129001,0655461290,1,NA,10000,NA,0,900,150,0,50,1000,0,1,0,0,0,0
065546118001,0655461180,NA,NA,NA,NA,0,NA,40,0,6,0,0,1,0,0,0,0
065546113001,0655461130,NA,NA,NA,NA,0,NA,NA,0,30,3500,0,1,0,0,0,0
065546110001,0655461100,NA,NA,NA,NA,0,NA,0,0,35,2000,0,1,0,0,0,0
065546108001,0655461080,NA,NA,NA,NA,0,NA,400,0,0,0,0,1,0,0,0,0
065546103001,0655461030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
065546126001,0655461260,NA,NA,NA,NA,0,NA,200,25,0,5000,0,1,0,0,0,0
065546127001,0655461270,NA,NA,NA,NA,0,NA,600,1700,0,0,0,1,0,0,0,0
065546102001,0655461020,NA,NA,NA,NA,0,NA,200,0,150,800,0,1,0,0,0,0
065546133001,0655461330,NA,NA,NA,NA,0,NA,NA,200,200,200,0,1,0,0,0,0
065546116002,0655461160,NA,NA,NA,NA,1440,NA,100,0,0,5000,0,1,0,0,0,0
065546104002,0655461040,NA,NA,NA,NA,0,NA,200,0,0,5000,0,1,0,0,0,0
065546117002,0655461170,NA,NA,NA,NA,0,NA,60,0,0,0,0,1,0,0,0,0
065546205002,0655462050,NA,NA,NA,NA,730,3000,NA,0,100,2000,0,1,0,0,0,0
065546208002,0655462080,NA,NA,NA,NA,500,NA,0,0,0,1200,0,1,0,0,0,0
065546214002,0655462140,NA,NA,NA,NA,1400,NA,100,0,0,10000,0,1,0,0,0,0
065546217001,0655462170,NA,NA,NA,NA,0,NA,50,0,0,0,0,1,0,0,0,0
065546215001,0655462150,NA,NA,NA,NA,0,NA,300,0,0,15000,0,1,0,0,0,0
065546230002,0655462300,NA,NA,NA,NA,0,NA,NA,200,0,NA,0,1,0,0,0,0
065546210002,0655462100,NA,NA,NA,NA,950,NA,400,0,108,10000,0,1,0,0,0,0
065546202001,0655462020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
065546229001,0655462290,NA,NA,NA,NA,0,NA,200,0,150,0,0,5,0,0,0,0
065546211001,0655462110,NA,NA,NA,NA,1000,NA,450,0,65,2000,0,1,0,0,0,0
065546204001,0655462040,NA,NA,NA,NA,0,NA,150,0,0,12000,0,1,0,0,0,0
065546209001,0655462090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
065546212001,0655462120,NA,NA,NA,NA,0,NA,100,0,100,2000,0,1,0,0,0,0
065546203002,0655462030,NA,NA,NA,NA,0,NA,250,210,200,1000,0,1,0,0,0,0
065546223002,0655462230,NA,NA,NA,NA,0,NA,NA,0,0,100,0,1,0,0,0,0
065546201002,0655462010,NA,NA,NA,NA,0,NA,500,0,0,100,0,1,0,0,0,0
065546224002,0655462240,NA,NA,NA,NA,1500,NA,30,0,0,300,0,1,0,0,0,0
065546220001,0655462200,NA,NA,NA,NA,1080,NA,100,0,0,1500,0,1,0,0,0,0
065546216001,0655462160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
065546225002,0655462250,NA,NA,NA,NA,0,NA,100,0,0,200,0,1,0,0,0,0
065546227001,0655462270,NA,NA,NA,NA,0,NA,60,0,200,6000,0,1,0,0,0,0
065546226002,0655462260,5,NA,20000,NA,0,NA,300,0,NA,500,0,1,0,0,0,0
065546221002,0655462210,NA,NA,NA,NA,1000,NA,100,0,100,1000,0,1,0,0,0,0
065546206001,0655462060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
065546218001,0655462180,NA,NA,NA,NA,0,NA,10,0,10,4000,0,1,0,0,0,0
065546228001,0655462280,NA,NA,NA,NA,0,NA,800,0,300,600,0,1,0,0,0,0
065546213001,0655462130,NA,NA,NA,NA,1000,NA,450,0,200,800,0,1,0,0,0,0
065546219002,0655462190,NA,NA,NA,NA,0,NA,150,70,0,600,0,1,0,0,0,0
065546207001,0655462070,NA,NA,NA,NA,1000,NA,50,0,0,6000,0,1,0,0,0,0
064604211001,0646042110,NA,NA,NA,NA,0,NA,350,600,200,3000,1500,1,0,0,0,0
064604220001,0646042200,NA,NA,NA,NA,0,NA,1000,200,100,5000,1500,1,0,0,0,0
064604204003,0646042040,NA,NA,NA,NA,0,NA,100,182,0,0,0,1,0,0,0,0
064604209001,0646042090,NA,NA,NA,NA,0,NA,400,0,0,2000,0,1,0,0,0,0
064604206001,0646042060,NA,NA,NA,NA,0,NA,200,0,0,10000,0,1,0,0,0,0
064604213001,0646042130,NA,NA,NA,NA,0,NA,300,0,36,25000,0,1,0,0,0,0
064604216002,0646042160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0
064604203002,0646042030,NA,NA,NA,NA,0,NA,50,0,80,0,1000,1,0,0,0,0
064604214002,0646042140,NA,NA,NA,NA,0,NA,280,0,0,10000,7500,1,0,0,0,0
064604218002,0646042180,NA,NA,NA,NA,0,NA,400,0,0,0,0,1,0,0,0,0
064604201001,0646042010,NA,NA,NA,NA,0,NA,200,0,0,10000,0,1,0,0,0,0
064604217001,0646042170,NA,NA,NA,NA,0,NA,500,42,0,3500,0,1,0,0,0,0
064604324001,0646043240,NA,NA,NA,NA,3600,NA,500,NA,0,0,0,1,0,0,0,0
064604326001,0646043260,NA,NA,NA,NA,2556,NA,70,NA,NA,1000,0,1,0,0,0,0
064604330002,0646043300,6,1,200000,100000,0,NA,1000,500,200,2000,5000,1,0,0,0,0
064604301001,0646043010,6,NA,28000,NA,0,NA,300,200,0,0,0,1,0,0,0,0
064604310002,0646043100,NA,NA,NA,NA,0,NA,650,350,0,3000,0,1,0,0,0,0
064604305001,0646043050,NA,NA,NA,NA,0,NA,100,0,0,500,0,1,0,0,0,0
064604304002,0646043040,NA,NA,NA,NA,0,NA,700,0,0,30000,0,1,0,0,0,0
064604311001,0646043110,NA,NA,NA,NA,0,NA,100,0,100,300,0,1,0,0,0,0
064604329001,0646043290,NA,NA,NA,NA,0,NA,500,0,0,500,0,1,0,0,0,0
064604325002,0646043250,NA,NA,NA,NA,0,NA,200,0,20,11000,0,1,0,0,0,0
064604306001,0646043060,NA,NA,NA,NA,0,NA,200,0,0,7000,0,1,0,0,0,0
064604319001,0646043190,NA,NA,NA,NA,0,NA,350,NA,NA,1920,0,1,0,0,0,0
064604320001,0646043200,NA,NA,NA,NA,0,NA,300,0,0,0,0,1,0,0,0,0
064604302001,0646043020,NA,NA,NA,NA,300,NA,100,0,0,0,0,1,0,0,0,0
064604318002,0646043180,NA,NA,NA,NA,0,NA,350,1200,0,12000,2000,1,0,0,0,0
064604315001,0646043150,NA,NA,NA,NA,0,NA,250,0,0,1200,0,1,0,0,0,0
064604303001,0646043030,NA,NA,NA,NA,0,NA,400,0,140,0,0,1,0,0,0,0
064604317002,0646043170,NA,NA,NA,NA,0,NA,200,0,0,0,0,1,0,0,0,0
064604307002,0646043070,NA,NA,NA,NA,0,NA,16.5,0,0,500,0,1,0,0,0,0
064604316001,0646043160,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,1,0,0,0,0
064604309001,0646043090,NA,NA,NA,NA,0,NA,100,90,20,6080,0,1,0,0,0,0
064604112002,0646041120,NA,NA,NA,NA,0,NA,300,300,810,8000,1000,1,0,0,0,0
064604108001,0646041080,NA,NA,NA,NA,0,NA,200,0,0,500,0,1,0,0,0,0
064604131002,0646041310,NA,NA,NA,NA,0,NA,300,0,20,1000,0,1,0,0,0,0
064604129002,0646041290,NA,NA,NA,NA,0,NA,400,0,0,0,0,1,0,0,0,0
064604121001,0646041210,NA,NA,NA,NA,0,NA,100,300,0,500,0,1,0,0,0,0
064604135002,0646041350,NA,NA,NA,NA,0,NA,50,0,0,6000,0,1,0,0,0,0
064604132002,0646041320,NA,NA,NA,NA,0,NA,300,0,0,5000,4000,1,0,0,0,0
064604113002,0646041130,NA,NA,NA,NA,0,NA,400,0,0,0,0,1,0,0,0,0
064604128002,0646041280,NA,NA,NA,NA,0,NA,200,0,100,3000,0,1,0,0,0,0
064604105002,0646041050,NA,NA,NA,NA,0,NA,420,0,100,4000,1000,1,0,0,0,0
064604114001,0646041140,NA,NA,NA,NA,0,NA,NA,0,0,0,0,1,0,0,0,0
064604107001,0646041070,NA,NA,NA,NA,0,NA,100,0,50,0,0,1,0,0,0,0
064604101002,0646041010,NA,NA,NA,NA,0,NA,500,0,0,0,2780,1,0,0,0,0
064604109001,0646041090,NA,NA,NA,NA,8760,NA,NA,0,NA,1000,0,1,0,0,0,0
064604106001,0646041060,NA,NA,NA,NA,0,NA,500,0,0,500,0,1,0,0,0,0
